"name","first_release","versions","archived","index"
"stringb","2016-10-31 15:54:00",2,TRUE,10693
"PowerUpR","2016-11-01 10:07:00",2,TRUE,10694
"debugme","2016-11-01 15:52:00",3,TRUE,10695
"rtext","2016-11-01 16:07:00",1,FALSE,10696
"StructFDR","2016-11-01 16:09:00",3,TRUE,10697
"rpostgisLT","2016-11-01 17:51:00",2,TRUE,10698
"HTSSIP","2016-11-01 22:06:00",4,TRUE,10699
"MiRAnorm","2016-11-03 10:33:00",1,FALSE,10700
"ampd","2016-11-03 11:13:00",2,TRUE,10701
"fecR","2016-11-03 11:13:00",2,TRUE,10702
"incidence","2016-11-03 11:14:00",7,TRUE,10703
"isdparser","2016-11-03 11:14:00",2,TRUE,10704
"BayesFM","2016-11-03 19:00:00",4,TRUE,10705
"macc","2016-11-03 19:05:00",2,TRUE,10706
"bayesImageS","2016-11-03 19:27:00",3,TRUE,10707
"BCellMA","2016-11-03 19:30:00",3,TRUE,10708
"tesseract","2016-11-03 23:08:00",6,TRUE,10709
"packagedocs","2016-11-03 23:41:00",1,FALSE,10710
"s2","2016-11-04 00:56:00",2,TRUE,10711
"ids","2016-11-04 22:51:00",2,TRUE,10712
"ordcrm","2016-11-04 22:54:00",1,FALSE,10713
"varSel","2016-11-04 23:11:00",1,FALSE,10714
"xyz","2016-11-04 23:43:00",2,TRUE,10715
"ManifoldOptim","2016-11-04 23:48:00",5,TRUE,10716
"reactR","2016-11-05 19:49:00",4,TRUE,10717
"bsearchtools","2016-11-06 10:55:00",4,TRUE,10718
"BatchGetSymbols","2016-11-06 15:36:00",3,TRUE,10719
"diffrprojects","2016-11-06 21:32:00",1,FALSE,10720
"errorizer","2016-11-06 21:37:00",2,TRUE,10721
"diffrprojectswidget","2016-11-06 23:35:00",1,FALSE,10722
"starmie","2016-11-07 07:12:00",1,FALSE,10723
"epistasis","2016-11-07 16:22:00",2,TRUE,10724
"nprobust","2016-11-07 16:22:00",3,TRUE,10725
"rucrdtw","2016-11-07 16:22:00",3,TRUE,10726
"slim","2016-11-07 16:22:00",2,TRUE,10727
"Rga4gh","2016-11-07 20:07:00",1,FALSE,10728
"kokudosuuchi","2016-11-07 20:07:00",3,TRUE,10729
"regtools","2016-11-07 20:07:00",1,FALSE,10730
"varband","2016-11-07 20:07:00",1,FALSE,10731
"pirate","2016-11-07 23:30:00",1,FALSE,10732
"WRTDStidal","2016-11-07 23:59:00",2,TRUE,10733
"batchtools","2016-11-07 23:59:00",8,TRUE,10734
"flock","2016-11-08 07:10:00",2,TRUE,10735
"vdiffr","2016-11-08 09:42:00",4,TRUE,10736
"rehh.data","2016-11-08 10:10:00",1,FALSE,10737
"emdi","2016-11-08 15:50:00",3,TRUE,10738
"oii","2016-11-08 15:50:00",4,TRUE,10739
"wvtool","2016-11-08 15:50:00",1,FALSE,10740
"horseshoe","2016-11-08 17:36:00",1,FALSE,10741
"msaFACE","2016-11-08 17:36:00",1,FALSE,10742
"ALA4R","2016-11-09 17:28:00",2,TRUE,10743
"FinAna","2016-11-09 17:28:00",3,TRUE,10744
"crul","2016-11-09 18:24:00",8,TRUE,10745
"medfate","2016-11-09 18:24:00",2,TRUE,10746
"HARtools","2016-11-09 22:10:00",1,FALSE,10747
"gdpc","2016-11-10 07:18:00",4,TRUE,10748
"surrosurv","2016-11-10 07:19:00",5,TRUE,10749
"tilegramsR","2016-11-10 07:19:00",2,TRUE,10750
"RSIP","2016-11-10 12:16:00",1,FALSE,10751
"cthreshER","2016-11-10 12:16:00",1,FALSE,10752
"gcKrig","2016-11-10 12:17:00",5,TRUE,10753
"CrossVA","2016-11-10 12:43:00",2,TRUE,10754
"bnstruct","2016-11-10 12:43:00",3,TRUE,10755
"colourvision","2016-11-10 12:43:00",4,TRUE,10756
"zoocat","2016-11-10 12:43:00",1,FALSE,10757
"exteriorMatch","2016-11-10 16:55:00",1,FALSE,10758
"gemlog","2016-11-10 18:53:00",4,TRUE,10759
"dynOmics","2016-11-10 18:56:00",1,FALSE,10760
"FTRLProximal","2016-11-11 11:09:00",2,TRUE,10761
"cleanNLP","2016-11-11 11:09:00",4,TRUE,10762
"dsmodels","2016-11-11 11:09:00",2,TRUE,10763
"jointNmix","2016-11-11 23:38:00",1,FALSE,10764
"AutoDeskR","2016-11-11 23:52:00",3,TRUE,10765
"CSclone","2016-11-11 23:52:00",1,FALSE,10766
"forecastSNSTS","2016-11-11 23:55:00",4,TRUE,10767
"mmpf","2016-11-12 00:03:00",4,TRUE,10768
"XRSCC","2016-11-12 00:05:00",1,FALSE,10769
"sparkline","2016-11-12 00:06:00",1,FALSE,10770
"notifyme","2016-11-12 13:08:00",2,TRUE,10771
"LEANR","2016-11-12 14:47:00",1,FALSE,10772
"Planesmuestra","2016-11-12 14:47:00",1,FALSE,10773
"hansard","2016-11-12 14:47:00",7,TRUE,10774
"statisticalModeling","2016-11-12 14:47:00",2,TRUE,10775
"qiitr","2016-11-12 15:23:00",1,FALSE,10776
"OpenML","2016-11-12 18:54:00",8,TRUE,10777
"eDMA","2016-11-12 18:55:00",5,TRUE,10778
"fdq","2016-11-12 18:55:00",2,TRUE,10779
"jpmesh","2016-11-12 18:55:00",4,TRUE,10780
"ptest","2016-11-12 20:41:00",1,FALSE,10781
"ratesci","2016-11-13 00:47:00",2,TRUE,10782
"bindr","2016-11-13 00:48:00",1,FALSE,10783
"naptime","2016-11-13 00:55:00",4,TRUE,10784
"SmartSVA","2016-11-13 15:57:00",4,TRUE,10785
"ffstream","2016-11-13 22:00:00",2,TRUE,10786
"PhyInformR","2016-11-13 22:13:00",1,FALSE,10787
"fiftystater","2016-11-14 10:15:00",1,FALSE,10788
"productivity","2016-11-14 10:32:00",3,TRUE,10789
"WEE","2016-11-15 01:19:00",1,FALSE,10790
"apdesign","2016-11-15 06:16:00",1,FALSE,10791
"speaq2","2016-11-15 07:45:00",1,TRUE,10792
"queuecomputer","2016-11-15 11:08:00",4,TRUE,10793
"lclGWAS","2016-11-15 18:35:00",4,TRUE,10794
"bytescircle","2016-11-16 05:26:00",2,TRUE,10795
"fauxpas","2016-11-16 07:16:00",1,FALSE,10796
"geojson","2016-11-16 07:16:00",4,TRUE,10797
"ggstance","2016-11-16 07:16:00",1,FALSE,10798
"maxnet","2016-11-16 07:16:00",3,TRUE,10799
"pipeGS","2016-11-17 00:48:00",3,TRUE,10800
"NegBinBetaBinreg","2016-11-17 07:27:00",1,FALSE,10801
"NestedCategBayesImpute","2016-11-17 07:27:00",2,TRUE,10802
"gwfa","2016-11-17 07:27:00",1,FALSE,10803
"kntnr","2016-11-17 07:27:00",2,TRUE,10804
"tinsel","2016-11-17 07:27:00",1,FALSE,10805
"bcROCsurface","2016-11-17 13:34:00",2,TRUE,10806
"DGCA","2016-11-17 17:33:00",1,FALSE,10807
"GEEmediate","2016-11-18 09:58:00",2,TRUE,10808
"PdPDB","2016-11-18 17:58:00",2,TRUE,10809
"gatepoints","2016-11-18 17:58:00",4,TRUE,10810
"bayesplot","2016-11-18 22:12:00",5,TRUE,10811
"spark.sas7bdat","2016-11-18 22:19:00",2,TRUE,10812
"IrishDirectorates","2016-11-18 22:22:00",2,TRUE,10813
"climbeR","2016-11-19 09:13:00",1,FALSE,10814
"mafs","2016-11-19 09:15:00",3,TRUE,10815
"googleComputeEngineR","2016-11-19 13:39:00",2,TRUE,10816
"benchr","2016-11-20 15:13:00",2,TRUE,10817
"ADCT","2016-11-20 15:39:00",1,FALSE,10818
"infraFDTD.assist","2016-11-20 15:40:00",2,TRUE,10819
"rstantools","2016-11-20 15:40:00",4,TRUE,10820
"MBHdesign","2016-11-20 16:28:00",6,TRUE,10821
"dGAselID","2016-11-20 16:30:00",3,TRUE,10822
"clickR","2016-11-21 11:01:00",7,TRUE,10823
"pstest","2016-11-21 11:01:00",1,FALSE,10824
"startup","2016-11-21 11:02:00",7,TRUE,10825
"weco","2016-11-21 11:02:00",1,FALSE,10826
"relabeLoadings","2016-11-21 20:22:00",1,FALSE,10827
"valr","2016-11-21 20:22:00",6,TRUE,10828
"Rdtq","2016-11-22 08:06:00",1,FALSE,10829
"lmridge","2016-11-22 08:07:00",1,FALSE,10830
"ggforce","2016-11-22 08:13:00",2,TRUE,10831
"ockc","2016-11-22 13:12:00",1,FALSE,10832
"mbclusterwise","2016-11-22 16:08:00",1,FALSE,10833
"strat","2016-11-23 00:26:00",1,FALSE,10834
"SpaCCr","2016-11-23 08:38:00",1,FALSE,10835
"robets","2016-11-23 11:06:00",4,TRUE,10836
"revdbayes","2016-11-23 13:09:00",5,TRUE,10837
"RDStreeboot","2016-11-23 23:36:00",1,FALSE,10838
"eMLEloglin","2016-11-23 23:36:00",2,TRUE,10839
"bayesreg","2016-11-24 10:31:00",1,FALSE,10840
"gridsample","2016-11-24 10:31:00",3,TRUE,10841
"quarrint","2016-11-24 10:31:00",1,FALSE,10842
"elasticsearchr","2016-11-24 15:39:00",2,TRUE,10843
"aslib","2016-11-25 07:42:00",1,FALSE,10844
"rIsing","2016-11-25 07:43:00",1,FALSE,10845
"spongecake","2016-11-25 07:43:00",2,TRUE,10846
"survAWKMT2","2016-11-25 11:55:00",1,FALSE,10847
"dynetNLAResistance","2016-11-25 13:14:00",1,FALSE,10848
"DEploid","2016-11-25 18:47:00",5,TRUE,10849
"IDmining","2016-11-25 18:47:00",4,TRUE,10850
"mdpeer","2016-11-25 18:48:00",2,TRUE,10851
"rlo","2016-11-25 18:48:00",1,FALSE,10852
"stmgui","2016-11-26 23:05:00",2,TRUE,10853
"pcdpca","2016-11-26 23:06:00",2,TRUE,10854
"rly","2016-11-27 01:34:00",7,TRUE,10855
"GeomComb","2016-11-27 15:02:00",1,FALSE,10856
"NonCompart","2016-11-27 17:30:00",9,TRUE,10857
"mltools","2016-11-27 18:40:00",7,TRUE,10858
"diffusr","2016-11-27 23:33:00",3,TRUE,10859
"esaddle","2016-11-28 12:04:00",2,TRUE,10860
"rtrim","2016-11-28 15:54:00",1,FALSE,10861
"datapasta","2016-11-29 07:09:00",3,TRUE,10862
"fastHorseshoe","2016-11-29 07:10:00",1,TRUE,10863
"listdtr","2016-11-29 07:10:00",1,FALSE,10864
"subprocess","2016-11-29 07:10:00",4,TRUE,10865
"tsdisagg2","2016-11-29 07:10:00",1,FALSE,10866
"Przewodnik","2016-11-29 11:43:00",1,FALSE,10867
"effectFusion","2016-11-29 11:43:00",1,FALSE,10868
"testassay","2016-11-29 17:10:00",1,FALSE,10869
"ggguitar","2016-11-30 08:10:00",2,TRUE,10870
"enviGCMS","2016-11-30 13:55:00",2,TRUE,10871
"nomogramEx","2016-11-30 13:55:00",3,TRUE,10872
"BiBitR","2016-11-30 15:28:00",5,TRUE,10873
"camsRad","2016-11-30 15:28:00",1,FALSE,10874
"ramcmc","2016-11-30 15:28:00",1,FALSE,10875
"cstab","2016-12-01 07:28:00",2,TRUE,10876
"rxSeq","2016-12-01 11:45:00",1,FALSE,10877
"FixSeqMTP","2016-12-01 18:44:00",3,TRUE,10878
"deconvolveR","2016-12-01 18:44:00",1,FALSE,10879
"gbs2ploidy","2016-12-01 20:32:00",1,FALSE,10880
"imagine","2016-12-01 20:32:00",5,TRUE,10881
"prioritizr","2016-12-01 20:32:00",3,TRUE,10882
"freqdist","2016-12-01 21:33:00",1,FALSE,10883
"ClimDown","2016-12-02 09:46:00",1,FALSE,10884
"FactoRizationMachines","2016-12-02 09:46:00",4,TRUE,10885
"scatterpie","2016-12-02 09:46:00",4,TRUE,10886
"vkR","2016-12-02 09:46:00",1,FALSE,10887
"bea.R","2016-12-02 22:20:00",4,TRUE,10888
"yuimaGUI","2016-12-03 00:09:00",5,TRUE,10889
"EFAutilities","2016-12-03 00:11:00",4,TRUE,10890
"ggiraphExtra","2016-12-03 00:11:00",1,FALSE,10891
"BNPMIXcluster","2016-12-03 00:26:00",5,TRUE,10892
"jpndistrict","2016-12-03 00:32:00",3,TRUE,10893
"PepSAVIms","2016-12-03 00:34:00",2,TRUE,10894
"colf","2016-12-03 11:19:00",2,TRUE,10895
"rWind","2016-12-03 11:20:00",4,TRUE,10896
"rhnerm","2016-12-03 12:25:00",1,FALSE,10897
"SkyWatchr","2016-12-04 13:52:00",3,TRUE,10898
"DCM","2016-12-04 14:05:00",2,TRUE,10899
"SISIR","2016-12-04 16:29:00",1,FALSE,10900
"optimization","2016-12-04 16:34:00",4,TRUE,10901
"AmmoniaConcentration","2016-12-05 07:27:00",1,FALSE,10902
"stringformattr","2016-12-05 07:27:00",3,TRUE,10903
"bannerCommenter","2016-12-05 13:49:00",1,FALSE,10904
"bridger2","2016-12-05 13:49:00",1,FALSE,10905
"misreport","2016-12-05 13:49:00",2,TRUE,10906
"MultiBD","2016-12-05 17:28:00",1,FALSE,10907
"PANDA","2016-12-05 17:28:00",1,FALSE,10908
"atsd","2016-12-05 17:28:00",1,FALSE,10909
"censusr","2016-12-05 17:28:00",2,TRUE,10910
"easypackages","2016-12-05 17:28:00",1,FALSE,10911
"optigrab","2016-12-05 17:28:00",1,FALSE,10912
"pcev","2016-12-05 17:28:00",2,TRUE,10913
"refset","2016-12-05 17:28:00",2,TRUE,10914
"sla","2016-12-05 17:28:00",1,FALSE,10915
"xLLiM","2016-12-05 21:56:00",3,TRUE,10916
"tswge","2016-12-05 21:59:00",1,FALSE,10917
"melviewr","2016-12-05 22:02:00",1,FALSE,10918
"rt3","2016-12-05 22:43:00",1,FALSE,10919
"intrval","2016-12-06 06:52:00",2,TRUE,10920
"msaR","2016-12-06 06:52:00",3,TRUE,10921
"robustsae","2016-12-06 06:52:00",1,FALSE,10922
"rccmisc","2016-12-06 10:28:00",1,FALSE,10923
"icesVocab","2016-12-06 13:04:00",2,TRUE,10924
"cellWise","2016-12-07 01:29:00",1,FALSE,10925
"shadow","2016-12-07 01:36:00",7,TRUE,10926
"rclimateca","2016-12-07 07:43:00",3,TRUE,10927
"EfficientMaxEigenpair","2016-12-07 12:46:00",5,TRUE,10928
"narray","2016-12-07 14:54:00",3,TRUE,10929
"Radviz","2016-12-08 14:29:00",1,FALSE,10930
"TOSTER","2016-12-08 14:29:00",4,TRUE,10931
"gofMC","2016-12-08 14:29:00",1,FALSE,10932
"rForest","2016-12-08 14:30:00",1,TRUE,10933
"GreedyExperimentalDesign","2016-12-08 15:12:00",1,FALSE,10934
"aws.polly","2016-12-08 17:38:00",1,FALSE,10935
"aws.sns","2016-12-08 18:45:00",2,TRUE,10936
"replyr","2016-12-09 01:05:00",14,TRUE,10937
"GLMaSPU","2016-12-09 07:58:00",1,FALSE,10938
"coreSim","2016-12-09 07:58:00",3,TRUE,10939
"Wmisc","2016-12-09 11:11:00",3,TRUE,10940
"aws.sqs","2016-12-09 11:11:00",2,TRUE,10941
"CuCubes","2016-12-09 12:13:00",1,FALSE,10942
"moezipfR","2016-12-09 12:13:00",2,TRUE,10943
"Strategy","2016-12-09 14:15:00",2,TRUE,10944
"rrr","2016-12-09 14:15:00",1,FALSE,10945
"jsonld","2016-12-09 15:19:00",3,TRUE,10946
"magree","2016-12-09 15:19:00",1,FALSE,10947
"predatory","2016-12-09 15:19:00",3,TRUE,10948
"inum","2016-12-09 15:43:00",4,TRUE,10949
"libcoin","2016-12-09 20:26:00",6,TRUE,10950
"rtrends","2016-12-10 13:09:00",1,FALSE,10951
"DNLC","2016-12-11 11:26:00",1,FALSE,10952
"ICCbin","2016-12-11 11:26:00",3,TRUE,10953
"bindrcpp","2016-12-11 11:26:00",2,TRUE,10954
"divest","2016-12-11 11:26:00",7,TRUE,10955
"requireR","2016-12-11 19:17:00",2,TRUE,10956
"binman","2016-12-11 19:35:00",2,TRUE,10957
"sqlscore","2016-12-11 19:39:00",3,TRUE,10958
"WaveLetLongMemory","2016-12-12 08:18:00",3,TRUE,10959
"GDINA","2016-12-12 17:16:00",5,TRUE,10960
"pasta","2016-12-12 17:16:00",1,FALSE,10961
"valuer","2016-12-12 17:16:00",2,TRUE,10962
"FinancialMath","2016-12-13 06:56:00",2,TRUE,10963
"shinyFeedback","2016-12-13 06:57:00",3,TRUE,10964
"LBSPR","2016-12-13 07:25:00",3,TRUE,10965
"xaringan","2016-12-13 07:25:00",4,TRUE,10966
"bpp","2016-12-13 14:33:00",1,FALSE,10967
"chi2x3way","2016-12-13 14:33:00",2,TRUE,10968
"structree","2016-12-13 14:49:00",3,TRUE,10969
"BUCSS","2016-12-13 18:52:00",2,TRUE,10970
"MODISSnow","2016-12-13 18:52:00",1,FALSE,10971
"poptrend","2016-12-13 18:54:00",1,FALSE,10972
"BTYDplus","2016-12-14 16:23:00",1,FALSE,10973
"bayesianETAS","2016-12-14 16:23:00",2,TRUE,10974
"seasonalview","2016-12-14 16:23:00",3,TRUE,10975
"datasets.load","2016-12-14 17:36:00",1,FALSE,10976
"RpeakChrom","2016-12-14 22:50:00",2,TRUE,10977
"pals","2016-12-14 22:56:00",3,TRUE,10978
"AbSim","2016-12-14 23:04:00",5,TRUE,10979
"KraljicMatrix","2016-12-15 08:05:00",4,TRUE,10980
"natserv","2016-12-15 10:03:00",2,TRUE,10981
"FLightR","2016-12-15 12:52:00",2,TRUE,10982
"coprimary","2016-12-15 12:53:00",1,FALSE,10983
"factorcpt","2016-12-16 01:16:00",3,TRUE,10984
"BASS","2016-12-16 07:33:00",3,TRUE,10985
"pdfsearch","2016-12-16 07:34:00",1,FALSE,10986
"pipeliner","2016-12-16 07:34:00",2,TRUE,10987
"striprtf","2016-12-16 10:20:00",6,TRUE,10988
"zenplots","2016-12-16 14:25:00",1,FALSE,10989
"nanotime","2016-12-16 14:29:00",5,TRUE,10990
"semtree","2016-12-16 14:35:00",3,TRUE,10991
"bivrp","2016-12-16 22:36:00",1,FALSE,10992
"textutils","2016-12-16 23:21:00",1,FALSE,10993
"MTDrh","2016-12-16 23:31:00",1,FALSE,10994
"MWRidge","2016-12-17 09:48:00",1,FALSE,10995
"opticut","2016-12-17 09:48:00",1,FALSE,10996
"touch","2016-12-17 21:49:00",1,FALSE,10997
"acrt","2016-12-18 10:22:00",2,TRUE,10998
"magicfor","2016-12-18 10:23:00",1,FALSE,10999
"bayesloglin","2016-12-19 07:33:00",2,TRUE,11000
"AIG","2016-12-19 14:55:00",8,TRUE,11001
"AIG","2016-12-19 14:55:00",8,TRUE,11002
"gfer","2016-12-19 14:56:00",5,TRUE,11003
"ROI.plugin.lpsolve","2016-12-19 15:13:00",3,TRUE,11004
"ICtest","2016-12-19 16:15:00",2,TRUE,11005
"zTree","2016-12-19 16:15:00",2,TRUE,11006
"BETS","2016-12-20 00:31:00",8,TRUE,11007
"pleiades","2016-12-20 00:51:00",2,TRUE,11008
"fbar","2016-12-20 01:04:00",4,TRUE,11009
"languagelayeR","2016-12-20 01:06:00",2,TRUE,11010
"PBNPA","2016-12-20 07:16:00",2,TRUE,11011
"ratelimitr","2016-12-20 07:16:00",3,TRUE,11012
"EML","2016-12-20 09:19:00",3,TRUE,11013
"aws.ec2metadata","2016-12-20 11:01:00",2,TRUE,11014
"aws.ses","2016-12-20 11:01:00",1,FALSE,11015
"lbreg","2016-12-20 11:01:00",2,TRUE,11016
"ICSOutlier","2016-12-20 12:02:00",1,FALSE,11017
"normalr","2016-12-20 12:02:00",3,TRUE,11018
"patternplot","2016-12-20 14:43:00",2,TRUE,11019
"SPPcomb","2016-12-20 21:32:00",1,FALSE,11020
"expint","2016-12-20 21:54:00",5,TRUE,11021
"crosstalk","2016-12-21 07:30:00",1,FALSE,11022
"flippant","2016-12-21 07:30:00",2,TRUE,11023
"netCoin","2016-12-21 07:30:00",5,TRUE,11024
"pgee.mixed","2016-12-21 07:30:00",1,FALSE,11025
"cleanr","2016-12-21 11:07:00",2,TRUE,11026
"PLMIX","2016-12-21 16:02:00",1,FALSE,11027
"SpaTimeClus","2016-12-21 16:02:00",1,FALSE,11028
"rocNIT","2016-12-21 16:02:00",1,FALSE,11029
"readJDX","2016-12-21 23:34:00",1,FALSE,11030
"NetWeaver","2016-12-22 08:04:00",2,TRUE,11031
"PWEALL","2016-12-22 23:23:00",3,TRUE,11032
"ztype","2016-12-22 23:24:00",1,FALSE,11033
"mixlink","2016-12-22 23:26:00",3,TRUE,11034
"kutils","2016-12-22 23:31:00",3,TRUE,11035
"ROI.models.netlib","2016-12-22 23:32:00",1,FALSE,11036
"swCRTdesign","2016-12-22 23:34:00",1,FALSE,11037
"InfoTrad","2016-12-23 12:42:00",3,TRUE,11038
"stepPenal","2016-12-23 12:42:00",1,FALSE,11039
"rLDCP","2016-12-23 13:35:00",3,TRUE,11040
"ReIns","2016-12-23 13:37:00",7,TRUE,11041
"mvLSW","2016-12-23 17:01:00",4,TRUE,11042
"gasfluxes","2016-12-23 17:04:00",2,TRUE,11043
"rlas","2016-12-23 17:11:00",8,TRUE,11044
"finch","2016-12-23 17:18:00",1,FALSE,11045
"GerminaR","2016-12-24 10:23:00",3,TRUE,11046
"pre","2016-12-24 17:36:00",4,TRUE,11047
"CoFRA","2016-12-25 23:31:00",2,TRUE,11048
"DISTRIB","2016-12-26 09:34:00",1,FALSE,11049
"utf8latex","2016-12-26 11:25:00",1,FALSE,11050
"ltxsparklines","2016-12-27 10:19:00",2,TRUE,11051
"KTensorGraphs","2016-12-27 10:58:00",1,FALSE,11052
"joineRML","2016-12-27 12:36:00",7,TRUE,11053
"cvequality","2016-12-27 13:23:00",1,FALSE,11054
"DStree","2016-12-27 14:28:00",1,FALSE,11055
"ashr","2016-12-27 14:28:00",1,FALSE,11056
"rFTRLProximal","2016-12-27 14:28:00",1,FALSE,11057
"restrictedMVN","2016-12-27 15:24:00",1,FALSE,11058
"UStatBookABSC","2016-12-27 16:50:00",1,FALSE,11059
"RWildbook","2016-12-28 01:02:00",3,TRUE,11060
"anocva","2016-12-28 16:01:00",2,TRUE,11061
"attrCUSUM","2016-12-28 16:18:00",1,FALSE,11062
"dynamichazard","2016-12-28 16:49:00",11,TRUE,11063
"tictactoe","2016-12-28 17:09:00",2,TRUE,11064
"simmer.plot","2016-12-28 17:29:00",10,TRUE,11065
"docxtools","2016-12-28 18:22:00",2,TRUE,11066
"ludic","2016-12-28 18:25:00",2,TRUE,11067
"descriptr","2016-12-28 18:41:00",4,TRUE,11068
"blob","2016-12-28 23:17:00",2,TRUE,11069
"SSBtools","2016-12-28 23:21:00",2,TRUE,11070
"MetaboList","2016-12-28 23:23:00",3,TRUE,11071
"AssayCorrector","2016-12-28 23:48:00",2,TRUE,11072
"assignPOP","2016-12-29 10:52:00",3,TRUE,11073
"gradDescent","2016-12-29 13:10:00",2,TRUE,11074
"tensorBF","2016-12-29 13:10:00",2,TRUE,11075
"lingtypology","2016-12-29 15:17:00",11,TRUE,11076
"mnis","2016-12-29 15:17:00",5,TRUE,11077
"adapr","2016-12-29 23:13:00",4,TRUE,11078
"bossMaps","2016-12-30 00:07:00",1,FALSE,11079
"ggmosaic","2016-12-30 00:07:00",2,TRUE,11080
"arsenal","2016-12-30 00:18:00",6,TRUE,11081
"errorlocate","2016-12-30 00:18:00",1,FALSE,11082
"HDtest","2016-12-30 09:12:00",1,FALSE,11083
"fastnet","2016-12-30 09:12:00",3,TRUE,11084
"leafletCN","2016-12-30 09:12:00",3,TRUE,11085
"skeletor","2016-12-30 09:12:00",3,TRUE,11086
"sparsepp","2016-12-30 09:12:00",3,TRUE,11087
"easySdcTable","2016-12-30 11:29:00",3,TRUE,11088
"ggCompNet","2016-12-31 15:32:00",1,FALSE,11089
"gghalfnorm","2016-12-31 15:32:00",2,TRUE,11090
"haploR","2016-12-31 15:32:00",8,TRUE,11091
"hds","2016-12-31 15:32:00",1,FALSE,11092
"textshape","2016-12-31 15:32:00",6,TRUE,11093
"censys","2016-12-31 15:37:00",1,FALSE,11094
"lidR","2016-12-31 16:26:00",6,TRUE,11095
"CIAAWconsensus","2016-12-31 17:22:00",2,TRUE,11096
"tidyquant","2016-12-31 17:22:00",8,TRUE,11097
"httptest","2016-12-31 21:01:00",9,TRUE,11098
"BAMBI","2017-01-01 09:08:00",4,TRUE,11099
"awsjavasdk","2017-01-01 09:09:00",1,FALSE,11100
"gofastr","2017-01-01 09:09:00",3,TRUE,11101
"KnowBR","2017-01-01 22:21:00",4,TRUE,11102
"pbdRPC","2017-01-01 22:21:00",1,FALSE,11103
"makedummies","2017-01-02 17:04:00",1,FALSE,11104
"dataMaid","2017-01-02 17:05:00",2,TRUE,11105
"highlightHTML","2017-01-02 21:22:00",1,FALSE,11106
"semver","2017-01-02 21:22:00",2,TRUE,11107
"tmaptools","2017-01-03 15:25:00",4,TRUE,11108
"colr","2017-01-03 17:30:00",1,FALSE,11109
"easyDes","2017-01-03 17:33:00",3,TRUE,11110
"phylotate","2017-01-03 21:27:00",2,TRUE,11111
"SimPhe","2017-01-03 23:05:00",2,TRUE,11112
"HeritSeq","2017-01-04 09:56:00",1,FALSE,11113
"TSeriesMMA","2017-01-04 09:56:00",1,FALSE,11114
"dSVA","2017-01-04 09:56:00",1,FALSE,11115
"pwt9","2017-01-04 09:56:00",1,FALSE,11116
"tsdecomp","2017-01-04 09:56:00",1,FALSE,11117
"minimalRSD","2017-01-04 10:21:00",1,FALSE,11118
"Redmonder","2017-01-04 17:34:00",1,FALSE,11119
"abjutils","2017-01-04 17:35:00",1,FALSE,11120
"Partiallyoverlapping","2017-01-04 17:38:00",1,FALSE,11121
"Plasmidprofiler","2017-01-05 09:39:00",2,TRUE,11122
"crisp","2017-01-05 09:39:00",1,FALSE,11123
"gLRTH","2017-01-05 09:39:00",1,FALSE,11124
"jmvcore","2017-01-05 09:39:00",11,TRUE,11125
"mazeGen","2017-01-05 09:39:00",4,TRUE,11126
"manipulateWidget","2017-01-05 11:37:00",6,TRUE,11127
"PeriodicTable","2017-01-05 13:45:00",3,TRUE,11128
"getCRUCLdata","2017-01-05 13:45:00",13,TRUE,11129
"rtrie","2017-01-05 13:45:00",2,TRUE,11130
"ecoseries","2017-01-05 18:03:00",8,TRUE,11131
"naivebayes","2017-01-05 18:24:00",2,TRUE,11132
"RBMRB","2017-01-06 00:20:00",4,TRUE,11133
"GrpString","2017-01-06 09:29:00",5,TRUE,11134
"rMR","2017-01-06 09:29:00",3,TRUE,11135
"BivRegBLS","2017-01-06 12:14:00",1,FALSE,11136
"Datasmith","2017-01-06 13:44:00",1,FALSE,11137
"fabCI","2017-01-06 15:53:00",1,FALSE,11138
"dat","2017-01-07 01:04:00",3,TRUE,11139
"clustRcompaR","2017-01-07 01:27:00",1,FALSE,11140
"c212","2017-01-07 01:49:00",2,TRUE,11141
"wikilake","2017-01-07 09:20:00",3,TRUE,11142
"templates","2017-01-07 13:05:00",2,TRUE,11143
"xslt","2017-01-07 16:45:00",4,TRUE,11144
"testforDEP","2017-01-07 18:55:00",2,TRUE,11145
"textTinyR","2017-01-07 18:56:00",9,TRUE,11146
"sysid","2017-01-07 19:00:00",1,FALSE,11147
"fmdates","2017-01-08 10:22:00",4,TRUE,11148
"lexicon","2017-01-08 11:02:00",7,TRUE,11149
"epidata","2017-01-08 14:42:00",1,FALSE,11150
"msgtools","2017-01-08 15:57:00",3,TRUE,11151
"fivethirtyeight","2017-01-09 00:39:00",3,TRUE,11152
"rjsonapi","2017-01-09 00:47:00",1,FALSE,11153
"BoolFilter","2017-01-09 16:11:00",1,FALSE,11154
"stormwindmodel","2017-01-09 16:11:00",1,FALSE,11155
"bmixture","2017-01-09 20:46:00",5,TRUE,11156
"npcopTest","2017-01-09 20:46:00",1,FALSE,11157
"textclean","2017-01-10 09:17:00",4,TRUE,11158
"sitree","2017-01-10 14:32:00",3,TRUE,11159
"MODIS","2017-01-10 17:42:00",2,TRUE,11160
"reprex","2017-01-10 17:51:00",2,TRUE,11161
"NetworkRiskMeasures","2017-01-10 18:03:00",2,TRUE,11162
